Text,Date,Keyword
"mm, twitter appears to have eaten some of my posts. naughty twitter ",Tue Apr 07 01:05:28 PDT 2009,general
At University of Hawaii's Hamilton Library.  Doing HW  drinking orange soda ,Tue Apr 07 01:05:30 PDT 2009,general
Masha is alone and sad  http://apps.facebook.com/catbook/profile/view/5408301,Tue Apr 07 01:05:30 PDT 2009,general
"To the people who called out to me on the red carpet, I was blinded by the lights! ",Tue Apr 07 01:05:34 PDT 2009,general
@moony394 omg i can't believe this. i want to cry. freaking fb spoiled me!!! how could this happen?? ,Tue Apr 07 01:05:35 PDT 2009,general
Watching @David_Tennant. Interesting set/filming updates. I wish I was in Cardiff. ,Tue Apr 07 01:05:36 PDT 2009,general
"Struggling regarding the fact that dance is 5 days away!!  On the other side, Vacation!!!!",Tue Apr 07 01:05:45 PDT 2009,general
Ummm so I have to wait until 6am for the video ,Tue Apr 07 01:05:46 PDT 2009,general
"ow ow ow, tummy ache, too much candy. i never learn ",Tue Apr 07 01:05:56 PDT 2009,general
"Anyone else having trouble accessing their @ replies? When I click on the link on the right, nothing happens. I can't access them ",Tue Apr 07 01:05:56 PDT 2009,general
Feel yucky sick this morning ,Tue Apr 07 01:06:00 PDT 2009,general
"@catdevnull nah, same one, rang up to see what progress was, someone else has offered but been rejected, they reckon 117-118+ to get it ",Tue Apr 07 01:06:09 PDT 2009,general
is feeling terribly sick right now! ,Tue Apr 07 01:06:20 PDT 2009,general
ugh! i wake up and ff goes to sleep  guess i should just do more revision,Tue Apr 07 01:06:25 PDT 2009,general
"i wanna see twilight again. love it, but i don't have the dvd.  oh well... guess i surive.",Tue Apr 07 01:06:35 PDT 2009,general
"r.i.p baby girl sandra cantu.....my prayers r with the cantu family, be strong! ",Tue Apr 07 01:06:36 PDT 2009,general
i'd like to know why I never sleep. ,Tue Apr 07 01:06:39 PDT 2009,general
"@kremsersenf Away from Tubingen and the Germs, yes, away from friends, not so much ",Tue Apr 07 01:06:47 PDT 2009,general
"completing reports and meetings this morning.  Interviewing people this afternoon, busy bee today blurrgghh ",Tue Apr 07 01:06:53 PDT 2009,general
?????? ? ?? ???? ???????? ???? ???? ??????????? ?????? ??? ????? - There was a problem with your picture ,Tue Apr 07 01:07:07 PDT 2009,general
"@TXBrad I need Coffee, lol, I saw you tweet this on McInTEC Net lol  it comes up before Mibbit, Mibbit is so slow on Twitter, it sucks ",Tue Apr 07 01:07:08 PDT 2009,general
Well everyone. after a super adventurous 2 days Luke has gone home  Let us all morn the loss of a hero. Im off to continue playing Sims 2.,Tue Apr 07 01:07:08 PDT 2009,general
i really want a puppy ,Tue Apr 07 01:07:25 PDT 2009,general
"&quot;Blip.fm is undergoing maintenance.&quot; sorry, no music tweets for now. I'm shaking already ",Tue Apr 07 01:07:39 PDT 2009,general
"@jonnyisgeek I cant watch, it sucks ",Tue Apr 07 01:07:44 PDT 2009,general
"@amsterdamant unfortunately, I didn't dream about shoes ",Tue Apr 07 01:07:48 PDT 2009,general
No TravoRadio this morning. BlipFM is down.  http://bit.ly/ch6Xr,Tue Apr 07 01:07:53 PDT 2009,general
@ohonefourthree this is me word for word. my stomach is all fucked up. sucks ,Tue Apr 07 01:08:05 PDT 2009,general
hey @DJTracyYoung why aren't you playing at GayDays this year?  every year i know Tracy's night will be the best night.,Tue Apr 07 01:08:08 PDT 2009,general
money isnt suppose to depress you ,Tue Apr 07 01:08:08 PDT 2009,general
@x0mrsjoejonas im okay.. Im just really really missing my best friend ,Tue Apr 07 01:08:13 PDT 2009,general
"@breezyskies I did the PET course last time I was in SF. OK on theory (which I knew), not so good on tools (what I was after) ",Tue Apr 07 01:08:14 PDT 2009,general
@barryearnshaw @pezholio My Achilles heel for spending is X DVD's for �20 in HMV ,Tue Apr 07 01:08:14 PDT 2009,general
AppleTV has died  dreading diagnosis,Tue Apr 07 01:08:16 PDT 2009,general
is not looking forward to class and work tomorrow. ,Tue Apr 07 01:08:19 PDT 2009,general
A day negotiating wth insurers after spilling beer on my laptop last night.  Probably to no avail. ,Tue Apr 07 01:08:23 PDT 2009,general
nobody is talking to me  ,Tue Apr 07 01:08:25 PDT 2009,general
Just woke up ,Tue Apr 07 01:08:28 PDT 2009,general
BKK has protest  maybe Ho Chi Minn City?!,Tue Apr 07 01:08:33 PDT 2009,general
i'm hella breaking out ,Tue Apr 07 01:08:45 PDT 2009,general
is probably sick. FFS. ,Tue Apr 07 01:08:46 PDT 2009,general
is poorly sick ,Tue Apr 07 01:08:48 PDT 2009,general
"@corienb Kutner's gone?? Really have to see the new episodes, urgently! But they aren't available on DVD yet. ",Tue Apr 07 01:08:56 PDT 2009,general
"goodnight nobody, since i have no followers nobody can see me say this ",Tue Apr 07 01:09:00 PDT 2009,general
Darn! Forgot that tonight's shoot was postponed. Will be at a loose end now!&quot;  ,Tue Apr 07 01:09:00 PDT 2009,general
Amazon mp3 downloads down to 29p So much for my 10%  Cheers @jodiedoubleday http://tinyurl.com/dg5qtg,Tue Apr 07 01:09:07 PDT 2009,general
@LadyLDN I hope you feel better soon  Being ill is no fun at all.,Tue Apr 07 01:09:07 PDT 2009,general
is finally home after a shitty day at work doing floorset...... ,Tue Apr 07 01:09:07 PDT 2009,general
maybe an insomniac.. or just nocturnal ,Tue Apr 07 01:09:13 PDT 2009,general
@eliteforce - I have been told by friends that constantly circle the globe that the flight from the UK to downunder is the worst ever! ,Tue Apr 07 01:09:16 PDT 2009,general
"In a queue for a ticket at Phantasialand. Looks busy, school holidays ftl. Silver Mine and Winjas Fear are closed too ",Tue Apr 07 01:09:14 PDT 2009,general
"@cherrytreerec oh man, i can't see the vid.  its ot available in my country.",Tue Apr 07 01:09:35 PDT 2009,general
Tryin to take a nap. I can't sleep!! ,Tue Apr 07 01:09:45 PDT 2009,general
@bivancamp Did you update iTunes to the new version b4 you lost it? New software update killed my ipod. ,Tue Apr 07 01:09:52 PDT 2009,general
wondering where the sunshine went ,Tue Apr 07 01:09:53 PDT 2009,general
just got up and nappy very wet and split at the back  going for a nice baby bath and then back in nappies i go,Tue Apr 07 01:09:53 PDT 2009,general
@honeymunchkin My anger is getting bigger for every minute that goes by. I got some uglycomments on one of my videos. ,Tue Apr 07 01:09:58 PDT 2009,general
Today is the day the government kills us all ,Tue Apr 07 01:10:08 PDT 2009,general
haven't talk with aaliyah love in a few  miss her some. wife says to thank her for the mags she sent us ;),Tue Apr 07 01:10:15 PDT 2009,general
@newkidsfan awwwww ur gunna make me cry!  i miss him so much! he has blessed me w/ so much love and memories...,Tue Apr 07 01:10:22 PDT 2009,general
"@dottedwithearts lol, i still gotta work. always do ",Tue Apr 07 01:10:24 PDT 2009,general
finished everything she needs to do at work tonight.  Ugh...three hours of nothing coming up... ,Tue Apr 07 01:10:26 PDT 2009,general
I wish this was easier. Or that you got the hint. booooo ,Tue Apr 07 01:10:29 PDT 2009,general
Good morning! Can't believe this is my last week in London  But I will be back in the Marketingworld of London for sure!,Tue Apr 07 01:10:36 PDT 2009,general
im boring  i really dont understand how to use this ,Tue Apr 07 01:10:39 PDT 2009,general
@cathrynscott thank you - nor me ,Tue Apr 07 01:10:40 PDT 2009,general
has nothing to contribute to a discussion of Angels and Airwaves vs Blink 182  ,Tue Apr 07 01:10:41 PDT 2009,general
doesn't want him to go ,Tue Apr 07 01:10:47 PDT 2009,general
Just remembered that I've forgotten my best friends birthday ,Tue Apr 07 01:10:49 PDT 2009,general
"Awww, Ellie sounds so sick, poor thing ",Tue Apr 07 01:10:52 PDT 2009,general
"Baby, I miss you so much. ",Tue Apr 07 01:11:21 PDT 2009,general
Writing an article (video converters in test). It'll take a long time ,Tue Apr 07 01:11:24 PDT 2009,general
@pietrofelix good luck enduring the tiring journey! ,Tue Apr 07 01:11:27 PDT 2009,general
About to start the epic drive from Glasgow to Alton Towers. Looks like a rainy few days ,Tue Apr 07 01:11:28 PDT 2009,general
at work and tired. doing reports... fun! no not really ,Tue Apr 07 01:11:29 PDT 2009,general
Maya is being spayed today.I'm very nervous about it ,Tue Apr 07 01:11:31 PDT 2009,general
"thats it!, im folding and getting tweetie for my iphone - #twitteriffic is taking toooo long to update!.  i need grouping &amp; replies.",Tue Apr 07 01:11:34 PDT 2009,general
is tired ,Tue Apr 07 01:11:40 PDT 2009,general
@storycorey But... Its a mac ,Tue Apr 07 01:11:46 PDT 2009,general
is going to be a long week! Funeral and work tomorrow!  ***143 JAC***,Tue Apr 07 01:12:12 PDT 2009,general
Gonna be a great day: 4 of the 6 members of our team are off ,Tue Apr 07 01:12:12 PDT 2009,general
Woke up and feel like Rubbish  Rest? Or Chill indoors and play Xbox with a cold drink?,Tue Apr 07 01:12:15 PDT 2009,general
@rach2718 oh no that sucks  mike has to work saturday and monday... andrews got from friday till wednesday off the bugger lol,Tue Apr 07 01:12:16 PDT 2009,general
"I'm over it, but accutely aware that only Bob will ever know that ",Tue Apr 07 01:12:18 PDT 2009,general
"wake up in Paris, but it's grey ..  need more sun !!",Tue Apr 07 01:12:27 PDT 2009,general
@peachFUZZ_uk Ah but that's OK you see as it is &quot;to stop da terrorists&quot; and anything that claims to be for that is acceptable. ,Tue Apr 07 01:12:29 PDT 2009,general
i'm trying to fine friends on twitter...no luck so far ,Tue Apr 07 01:12:32 PDT 2009,general
My xbox as finally given up the fight ,Tue Apr 07 01:12:33 PDT 2009,general
working on my senior paper ,Tue Apr 07 01:12:35 PDT 2009,general
ohhh i hate civicsss ,Tue Apr 07 01:12:36 PDT 2009,general
havent update this in a while bin stuck with my gf during the week. non im bk in class learnin ,Tue Apr 07 01:12:44 PDT 2009,general
Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic ,Tue Apr 07 01:12:49 PDT 2009,general
"Nothing beats the cold, damp feeling you get when pulling on a wet pair of knicks ",Tue Apr 07 01:12:54 PDT 2009,general
yay no work todayyy   but working for the rest of the week  lol,Tue Apr 07 01:12:56 PDT 2009,general
dancing with myself.... I'm not Emo!!! Want to write a song.... ,Tue Apr 07 01:12:57 PDT 2009,general
I'm ill....i don't like that ,Tue Apr 07 01:13:01 PDT 2009,general
the last season of the hills  what will one do with oneself when it ends?,Tue Apr 07 01:13:01 PDT 2009,general
havent update this in a while bin stuck with my gf during the week. now im bk in class learnin ,Tue Apr 07 01:13:10 PDT 2009,general
@ellelovexx haaaaa i want mac &amp; cheese toooooo!!!  hahahaha hey..i still got the one u left here...i guess im making that today Oo lol,Tue Apr 07 01:13:36 PDT 2009,general
Ugh. Back to 40 dollar fill ups at the pump ,Tue Apr 07 01:13:36 PDT 2009,general
"@helenvking I feel for you, commuting on packed trains is hideous ",Tue Apr 07 01:13:39 PDT 2009,general
@triner Too bad you couldn't wait another month or so for me to sell mine. ,Tue Apr 07 01:13:39 PDT 2009,general
I miss The Glass House  but thankfully pretty much every moment of it has been uploaded onto youtube.,Tue Apr 07 01:13:54 PDT 2009,general
the future is no more as it used to be ,Tue Apr 07 01:14:03 PDT 2009,general
loves her iPhone but hates the fact tjat she needs to charge it often ,Tue Apr 07 01:14:13 PDT 2009,general
Plug on train once again doesnt work ,Tue Apr 07 01:14:19 PDT 2009,general
@theresev solen var inge varm ,Tue Apr 07 01:14:20 PDT 2009,general
waiting for my Cisco IP phone to load ,Tue Apr 07 01:14:20 PDT 2009,general
LISTEN TO JONAS BROTHERS i love this band but i come from germany and i can�t see them ,Tue Apr 07 01:14:21 PDT 2009,general
@bradhfh Hello! you stoped talking to me  lol,Tue Apr 07 01:14:21 PDT 2009,general
is even more irritated to find that the patch doesn't even get released properly until tmrw.. whats the point of letting you do it now?! ,Tue Apr 07 01:14:57 PDT 2009,general
@jess22t they have diff camps. gahh they're all rural though. woga woga and bathurst  but they're the best 4 advertising ,Tue Apr 07 01:15:00 PDT 2009,general
"Tried to install a Twitter-application on my phone. Didn't work tough, boo! ",Tue Apr 07 01:15:10 PDT 2009,general
"@NYBabe Oh balls,  I forgot all about your article in the mail yesterday!  Have you got a link to it or an electronic copy?",Tue Apr 07 01:15:11 PDT 2009,general
"Doing some architectural modeling for a change now, going smooth so far. Intuos 4 M is looking very tempting... can't get one yet ",Tue Apr 07 01:15:13 PDT 2009,general
"you PROMISED not to leave me, right?? i hope you wouldn't break that promise.  ",Tue Apr 07 01:15:16 PDT 2009,general
flu shot.. ouch ,Tue Apr 07 01:15:37 PDT 2009,general
I am scheduled to be very productive on a few hrs and I still can not sleep.   Insomia has gotten to me..,Tue Apr 07 01:15:36 PDT 2009,general
"Stephen just left,  i miss him sooo much....",Tue Apr 07 01:15:42 PDT 2009,general
i'm gonna lay down and count my breaths until i fall asleep....WOOO lol....it's cuddle day today...I NEED SOMEONE TO CUDDLE WITH ,Tue Apr 07 01:15:48 PDT 2009,general
"its 3:24pm here, and i dont wanna go to chemistry course.. i dont wanna meet jordi! thats the main reason.. ",Tue Apr 07 01:15:48 PDT 2009,general
LEAH! You not going then? ,Tue Apr 07 01:15:52 PDT 2009,general
@zinziii dammit! when ya heading home? we didn't get messy drunk together at any point! ,Tue Apr 07 01:15:51 PDT 2009,general
"Tonight's Gyratory System show at the vibe bar will be electronic, due to drummer illness. ",Tue Apr 07 01:15:58 PDT 2009,general
Wow! NW001/002 are now operated with A330! We can get AC power! cool...! But ticket price is hyper crazy expensive ,Tue Apr 07 01:16:03 PDT 2009,general
SO COLD ,Tue Apr 07 01:16:06 PDT 2009,general
"76 in a few minutes, then going to bed. Since Eric hates me and wont run around with me ",Tue Apr 07 01:16:08 PDT 2009,general
its day one of my ivf injections so let the fun begin ,Tue Apr 07 01:16:14 PDT 2009,general
"@StephenDon24 I just cant commit the time though, my play time isnt the same as everyone elses ",Tue Apr 07 01:16:17 PDT 2009,general
@MichellePen immensely!! Started playing with new sites as I didn't want to mess up Easter one - paranoid moi? ,Tue Apr 07 01:16:18 PDT 2009,general
Let's hope the sore throat clears up before the break and is not a pre-cursor to illness over the holidays ,Tue Apr 07 01:16:19 PDT 2009,general
Has a bit of a scratchy throat  I hope it goes away before thursday and my weekend of fun!,Tue Apr 07 01:16:25 PDT 2009,general
ugh hate haviinq dis sleepiinq problemsz ,Tue Apr 07 01:16:28 PDT 2009,general
Wanted to tweet that I was in Victoria! But silly Canadian service wouldn't work. Home now and sad vacation is over. ,Tue Apr 07 01:16:39 PDT 2009,general
There's more security here than at Sydney Airport. And no spirits at the bar!  #startrek,Tue Apr 07 01:16:40 PDT 2009,general
@adamcurry is it possible to add another stream option that uses the regular 8080/80 port? I can't stream noagenda because of fw/proxy ,Tue Apr 07 01:16:44 PDT 2009,general
@gfalcone601 nawww fly me to London? Australia is boring ,Tue Apr 07 01:16:43 PDT 2009,general
@addersop I have a habbit of misspelling bought. ,Tue Apr 07 01:16:51 PDT 2009,general
Just got back from picking up my parents...goodbye house to myself ,Tue Apr 07 01:16:53 PDT 2009,general
I understand nothing from this Twitter ,Tue Apr 07 01:16:58 PDT 2009,general
*yawn* Morning all.  I had a real rough night.   ,Tue Apr 07 01:16:58 PDT 2009,general
@trib Agreed.  ,Tue Apr 07 01:16:59 PDT 2009,general
"The sun is shining, gotta get to work ",Tue Apr 07 01:17:14 PDT 2009,general
@moony394 i think i will be even more in denial after i watch ,Tue Apr 07 01:17:17 PDT 2009,general
turns out there had been #earthquake warnings in Italy and they were ignored: http://bit.ly/4dVYg3 ,Tue Apr 07 01:17:22 PDT 2009,general
@_Cube_  creepin me out dude. May have to cancel my trip to sydney now.....  LOL,Tue Apr 07 01:17:29 PDT 2009,general
going to work now ,Tue Apr 07 01:17:33 PDT 2009,general
It's snowing again ,Tue Apr 07 01:17:35 PDT 2009,general
im bored and my fingers hurt from playing the guitar all day ,Tue Apr 07 01:17:35 PDT 2009,general
@sevenmac You should set up a video channel for your podcast on Miro. Just checked and you're not listed there. ,Tue Apr 07 01:17:48 PDT 2009,general
"will have a meeting in an hour to explain &quot;which version of oAW we use&quot;. What to say? None? atm, it's just a heap of unbundled EMF tools ",Tue Apr 07 01:17:52 PDT 2009,general
I miss my room in Pasig.. I have no place right now to take SP's ,Tue Apr 07 01:17:51 PDT 2009,general
"Carter Co, Kentucky has estblshd thier first public library and are in need of a director!! Thier entire budget is only $54,000/year ",Tue Apr 07 01:17:54 PDT 2009,general
In this day and age doctors shouldn't take this long with results ,Tue Apr 07 01:17:56 PDT 2009,general
Train late again!! ... I'm gonna have to walk the hall of shame ,Tue Apr 07 01:17:58 PDT 2009,general
@mae_fitch You keep deleting my number  ,Tue Apr 07 01:18:00 PDT 2009,general
@jess22t haha i know eh. but i'm thinking about vet science at sydney uni. cept that the guy wasn't there last night. he was in hostpital ,Tue Apr 07 01:18:05 PDT 2009,general
I miss them in Adelaide.  I wish I was there too... The beach looks beautiful.,Tue Apr 07 01:18:06 PDT 2009,general
umm yeah. homework. ,Tue Apr 07 01:18:09 PDT 2009,general
Well I'm going to bed early...I wish I could sleep in tomorrow ,Tue Apr 07 01:18:20 PDT 2009,general
"Morning tweetpeeps, I didn't get to bed until 3am yesterday. Was on MSN to Alex until 2 and then wanted to play Dead Space before bed ",Tue Apr 07 01:18:28 PDT 2009,general
good morning! i'm off to the hospital with my dad to spend basically all day in the waiting room just for a two minute app fun fun fun! ,Tue Apr 07 01:18:30 PDT 2009,general
Can't sleep and brother is at home with girlfriend and baby so i can't sleep in his room any more ,Tue Apr 07 01:18:33 PDT 2009,general
firefox e lanati ! hey crash hey crash! ,Tue Apr 07 01:18:37 PDT 2009,general
wants a polaroid camera. ,Tue Apr 07 01:18:39 PDT 2009,general
off to the hospital :S some jaw breaking is about to happen! ,Tue Apr 07 01:18:40 PDT 2009,general
I wish my iPhone would let me do the @ thing  it would be SO much easier,Tue Apr 07 01:18:41 PDT 2009,general
"Tried to install a Twitter-application on my phone. Didn't work though, boo! ",Tue Apr 07 01:18:44 PDT 2009,general
"I don't want to study, i want to go shopping instead!! ",Tue Apr 07 01:18:46 PDT 2009,general
"I saw a girl on the Blog thumbnails, went in, and she was WAYYYY CP... I feel dirty.  I need a shower.",Tue Apr 07 01:18:49 PDT 2009,general
Ahhh!! The Drafthouse had a surprise world premiere screening of the new Star Trek last night! And I was at Torchys! ,Tue Apr 07 01:19:07 PDT 2009,general
@andygosling ouch  zoom:1 and the clearfix method are your friends.,Tue Apr 07 01:19:09 PDT 2009,general
Is just loving the fact that it is 3:30 in the a.m. and my lil daughter will not go back to sleep!!! ,Tue Apr 07 01:19:15 PDT 2009,general
nasty scraping noises from the back of my car ... ,Tue Apr 07 01:19:13 PDT 2009,general
#php gives me a segfault with a preg_split ,Tue Apr 07 01:19:19 PDT 2009,general
&quot;its not how you are alike. its how you are diferent&quot; I just cried in that montage flashback in HP5  makes me cry every time.,Tue Apr 07 01:19:21 PDT 2009,general
in my bed trying helplessly to breathe out of my nose without coming across the itchy need to sneeze  allergies suck many things.,Tue Apr 07 01:19:23 PDT 2009,general
the sun sets way too early ,Tue Apr 07 01:19:53 PDT 2009,general
"Hello Tuesday, hope your better than I think. Won't tweet for a few hours later ",Tue Apr 07 01:19:55 PDT 2009,general
@mileycyrus http://twitpic.com/2y606 - I want a Sofie!  She's helllza cute.,Tue Apr 07 01:19:59 PDT 2009,general
"@chewbeka yeah it is brutal  at least it's not until June lmao. But I'm excited, then we have to get onto another plane to Canada LOL",Tue Apr 07 01:19:59 PDT 2009,general
...but first the other workathlon: 3 sets of management accounts one after the other. ,Tue Apr 07 01:20:03 PDT 2009,general
"@DHughesy Thats when i have my birthday, but we already have plans ",Tue Apr 07 01:20:09 PDT 2009,general
"@msdivineknight see thats why I never go to bed early, cause if u sleep u miss things!! I slept I missed Joe!!!!!!!! Unhappy And!! ",Tue Apr 07 01:20:11 PDT 2009,general
I'm struggling to type this morning...maybe I'm still suffering from day-glo overload from Friday's 80's Fest ,Tue Apr 07 01:20:11 PDT 2009,general
in which episode did house and cuddy hook up?? APO MEETINGS THIS IS ALL YOUR FAULT ,Tue Apr 07 01:20:13 PDT 2009,general
Waiting for my love to get home... and getting sad that there won't be hot cross buns after next week! ,Tue Apr 07 01:20:13 PDT 2009,general
@leelowe aww thanks hun! but am just picking this up now! I was in scotland until yesterday evening  how'd it go?,Tue Apr 07 01:20:19 PDT 2009,general
is about to kill off one of her favourite characters. Dawww ,Tue Apr 07 01:20:28 PDT 2009,general
Site load rising again. Increased my capacity but it's going up still ,Tue Apr 07 01:20:31 PDT 2009,general
@gabrielmansour multiple books at a time. although i have a bad habit of not finishing books ,Tue Apr 07 01:20:32 PDT 2009,general
@ClaireRichard6 All of em???  ,Tue Apr 07 01:20:35 PDT 2009,general
@duncn They won't. ,Tue Apr 07 01:20:42 PDT 2009,general
I'm not happy. I woke up at 5.30am this morning and didn't get to sleep again till 6.45am  ,Tue Apr 07 01:20:48 PDT 2009,general
"Coffee &amp; Carrot Cake Slices... Mmm, still lost for ideas for art    help!",Tue Apr 07 01:20:51 PDT 2009,general
@BipLing are you coming to aus?!?!? or is cobi going to you  jealous!!! lol misser you,Tue Apr 07 01:20:55 PDT 2009,general
Ugh. In sound class now. Out of here at 8. KILL ME. Won't get home until 10ish. ,Tue Apr 07 01:20:57 PDT 2009,general
"wants to use the 8-directional dance pad, pero di compatible sa TV yung game.  http://plurk.com/p/n0hyu",Tue Apr 07 01:20:56 PDT 2009,general
@jason_2008 Hello! Im out of coffee this morning..that's what i get for winding you up yesterday!!! Lol  Have a good day!,Tue Apr 07 01:20:58 PDT 2009,general
wants to play resident evil but school and work getting in the way ,Tue Apr 07 01:21:02 PDT 2009,general
@deepbluesealove Im still here .. reading an article on a different site.Seems a little dull on twitter tonight with no music ,Tue Apr 07 01:21:15 PDT 2009,general
@ExMi  I hope he comes back.,Tue Apr 07 01:21:19 PDT 2009,general
The Company I work for shuts down on Thursday...  Joblessville here I come...,Tue Apr 07 01:21:20 PDT 2009,general
"is trying to look to the big picture, but boy its hard to some days ",Tue Apr 07 01:21:21 PDT 2009,general
"seriously, I should not be this tired. I need deep sleep, not this pissy tossing and turning  moan moan moan!",Tue Apr 07 01:21:24 PDT 2009,general
"flat out today didnt get everythin done &amp; endured massive headache, fever and nausea. still have to finish my essay &amp; work tomory all day ",Tue Apr 07 01:21:25 PDT 2009,general
Feeling ill again today ,Tue Apr 07 01:21:25 PDT 2009,general
@SinaB77 I think we all do   ,Tue Apr 07 01:21:25 PDT 2009,general
I hate money... ,Tue Apr 07 01:21:25 PDT 2009,general
@nick_thompson  nick  I'd love to blame my oven I may have to blame the fact that I'd had a shed load of wine and was watching Top Gear! ,Tue Apr 07 01:21:29 PDT 2009,general
@JLSOfficial a photoshoot eyy'...im sure you will all look HOT ! come back to Brighton  !! say hellooo to the boys...love you LOADS xxxxxx,Tue Apr 07 01:21:29 PDT 2009,general
off to the dentist ,Tue Apr 07 01:21:29 PDT 2009,general
"Aww man, yet another party last night,..I miss new jersey!!  so anyone up to anything today?!?",Tue Apr 07 01:21:32 PDT 2009,general
@meganxnightmare I think so too  I always get it.,Tue Apr 07 01:21:34 PDT 2009,general
My girl @tjlefebvre is missing! Anyone seen her this evening? ,Tue Apr 07 01:21:34 PDT 2009,general
is not really feeling Twitter at all ,Tue Apr 07 01:21:40 PDT 2009,general
@Splont   I have a meeting all morning today if that makes you feel better ? Though I finish tomorrow until next weds to make you hate me!,Tue Apr 07 01:21:40 PDT 2009,general
"in zombie mode today, kids are ill and kept me up till 2.30am . Up for work at 6am ",Tue Apr 07 01:21:40 PDT 2009,general
"...people who have had this, and she says they have all been the same. It's vicious. ",Tue Apr 07 01:21:50 PDT 2009,general
I'm missin my baby...really needed to talk to him today ,Tue Apr 07 01:22:25 PDT 2009,general
school. and errands. without will  and that's the sad part,Tue Apr 07 01:22:32 PDT 2009,general
I've got such a lot at the moment! Doubt I'm going to get chance to book time off with the family this easter hol's ,Tue Apr 07 01:22:37 PDT 2009,general
"I have to apply for international driver licence (not for competition, of course) to go to Nurburgring in May. Must take half-day off. ",Tue Apr 07 01:22:46 PDT 2009,general
@goulandris ?? ????????????? email ????? ?? provider! ,Tue Apr 07 01:22:47 PDT 2009,general
@laurenbavin Hey - you didn't tell me you had one of those!!! Jealous ,Tue Apr 07 01:22:48 PDT 2009,general
Morning!! I'm baggered! Been the gym then off to work later ,Tue Apr 07 01:22:48 PDT 2009,general
@PrincessShorty aww. sorry to hear  hope it gets better! listening to a podcast of the debate now. you spoke brilliantly!,Tue Apr 07 01:22:49 PDT 2009,general
@DaveDynamix I'm still sad over Marley &amp; Me also. That damn clearance-dog ,Tue Apr 07 01:22:54 PDT 2009,general
"@ashleyemma lucky devil! I'm dreaming of a crispy bacon sandwich, but no one, as yet, has volunteered to go get one ",Tue Apr 07 01:22:56 PDT 2009,general
Think I saw some magic on Sunday against Salford - I saw Hull FC come out onto the pitch but after that they vanished! ,Tue Apr 07 01:22:57 PDT 2009,general
"doing the usual with breakie in starbucks before heading out for the morning with cameras, but weather looking shite at this stage ",Tue Apr 07 01:23:00 PDT 2009,general
@George_Mackie i dont sell very often on ebay. ,Tue Apr 07 01:23:03 PDT 2009,general
@tommcfly did you know that johnsons baby use animals like cute bunnies to test their products? ,Tue Apr 07 01:23:07 PDT 2009,general
can't sleep bc I drank a diet coke @ 9pm....sucks bc I have to wake up at 5:30am  ,Tue Apr 07 01:23:08 PDT 2009,general
one triop down... one to go ,Tue Apr 07 01:23:13 PDT 2009,general
Damn... I need to learn ,Tue Apr 07 01:23:14 PDT 2009,general
darn it !!!  I woke up with a great idea for a LIME article and I forgot what it was ,Tue Apr 07 01:23:16 PDT 2009,general
thinking the shorts and flip flops may have been a bad idea ,Tue Apr 07 01:23:22 PDT 2009,general
@mikebreed Its all up to us Mike.  I understand what you say but I think its us that need to change  my opinion but yours is good too! lol,Tue Apr 07 01:23:27 PDT 2009,general
I'm waiting for a parcel and it's just not arriving  *argh* *hurry up* *hurry up*,Tue Apr 07 01:23:37 PDT 2009,general
"@Knot2serious oh! Btw,@djrocko951 &amp; I tried to go to that Cuban buffet I told u about,so excited..it's closed on Mondays  SAD story!",Tue Apr 07 01:23:46 PDT 2009,general
@gingha It is!  I have the docs so morning off and then into work   Freecycling?  What you getting?,Tue Apr 07 01:23:51 PDT 2009,general
should have stayed at home ,Tue Apr 07 01:24:01 PDT 2009,general
Bit lonely on here - don't seem to have many friends who actually use Twitter!    Oh well...,Tue Apr 07 01:24:05 PDT 2009,general
@ArtemisIII Oh no  is it the laundry powder maybe? I'm allergic to some and since jeans are usually so fitted it makes it worse,Tue Apr 07 01:24:09 PDT 2009,general
I need some inspiration before i hit the kitchen tonight ,Tue Apr 07 01:24:14 PDT 2009,general
accidentally listened to the new sugababes album   playing four girls aloud hits sequentially to purge the memory,Tue Apr 07 01:24:15 PDT 2009,general
going to walk my dogs and shower before bed.   sad the yankees lost the first game monday too!  boooo ,Tue Apr 07 01:24:22 PDT 2009,general
"@ExMi Hey doll, sorry to hear bout ur doggie  Hope he comes home soon!  Would help u look if i weren't so far away!!",Tue Apr 07 01:24:26 PDT 2009,general
Is upset that she couldn't find &quot;Church of the Flying Spaghetti Monster&quot; on Twitter to follow ,Tue Apr 07 01:24:28 PDT 2009,general
why won't anyone enjoy pretty films with me ,Tue Apr 07 01:24:32 PDT 2009,general
feels like I am comming down with something....let's hope it's just a cold ,Tue Apr 07 01:24:34 PDT 2009,general
is NOT sleeping ....damnit. T-minus 4 hours and counting until i have to get the kids up for school ,Tue Apr 07 01:24:35 PDT 2009,general
@rochellesheree I missed you...  is wednesday your day off? or is that thursday?,Tue Apr 07 01:24:38 PDT 2009,general
"Missed the train to York, no Wifi and blackberry battery is going to die soon - not a good start to the day ",Tue Apr 07 01:24:40 PDT 2009,general
@TheoryOfMind @woppygook OMNIAAAA!!! I said no to the crackberrryyy. Time to depart with my flip phone ,Tue Apr 07 01:24:46 PDT 2009,general
